CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
00-19-0039-46,01-620,CIUDAD CAPITAL,ZONA 19,COLEGIO EVANGÉLICO MIXTO INNOVADOR,9NA. AVENIDA 0-15 ZONA 19 COLONIA LA FLORIDA,24329034,NOEMI SANDOVAL CONDE,DANIEL ALEXANDER JIMENEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0041-46,01-620,CIUDAD CAPITAL,ZONA 19,COLEGIO EVANGÉLICO MIXTO INNOVADOR,9NA.AVENIDA 0-15 ZONA 19 COLONIA LA FLORIDA,24329034,NOEMI SANDOVAL CONDE,DANIEL ALEXANDER JIMENEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0048-46,01-620,CIUDAD CAPITAL,ZONA 19,LICEO COMERCIAL TECNOLOGICO EL RODEO,CALZADA SAN JUAN 6-53 COLONIA LA FLORIDA,23083552,NOEMI SANDOVAL CONDE,KARLA MERCEDES PINEDA CHAVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0052-46,01-409,CIUDAD CAPITAL,ZONA 19,LICEO COMERCIAL TECNOLOGICO EL RODEO,CALZADA SAN JUAN 6-53 COLONIA LA FLORIDA,23083552,DELMY CONSUELO GARCIA DONIS DE GOMEZ,KARLA MERCEDES PINEDA CHAVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-19-0056-46,01-409,CIUDAD CAPITAL,ZONA 19,COLEGIO BILINGÜE ESPECIALIZADO EN COMPUTACIÓN KAIROS,"5A. AVENIDA 7-30 ZONA 19, COLONIA LA FLORIDA",59394356,DELMY CONSUELO GARCIA DONIS DE GOMEZ,M IRNA DINORAH LOPEZ NAJERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-19-0059-46,01-620,CIUDAD CAPITAL,ZONA 19,CENTRO EDUCATIVO CRISTIANO FUENTE DE VIDA NÚMERO 2,6A. AVENIDA 1-67 ZONA 19 COLONIA LA FLORIDA,22775656,NOEMI SANDOVAL CONDE,LILIAN MARIBELL GUZMAN PATZAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0063-46,01-409,CIUDAD CAPITAL,ZONA 19,CENTRO EDUCATIVO CRISTIANO FUENTE DE VIDA NÚMERO 2,6A. AVENIDA 1-67 ZONA 19 COLONIA LA FLORIDA,22775656,DELMY CONSUELO GARCIA DONIS DE GOMEZ,LILIAN MARIBELL GUZMAN PATZAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-19-0065-46,01-409,CIUDAD CAPITAL,ZONA 19,LICEO TÉCNICO VOCACIÓNAL GALILEI,"9A. AVENIDA 4-31 ZONA 19, COLONIA LA FLORIDA",24370206,DELMY CONSUELO GARCIA DONIS DE GOMEZ,SONIA JOSEFINA MORALES CAXAJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-19-0071-46,01-620,CIUDAD CAPITAL,ZONA 19,LICEO TÉCNICO VOCACIÓNAL GALILEI,"9A. AVENIDA 4-31 ZONA 19, COLONIA LA FLORIDA",24370206,NOEMI SANDOVAL CONDE,SONIA JOSEFINA MORALES CAXAJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-1099-46,01-102,CIUDAD CAPITAL,ZONA 19,INSTITUTO PRIVADO MIXTO DE EDUCACIÓN DIVERSIFICADA COLEGIO NUESTRA SEÑORA DE LA MEDALLA MILAGROSA,12 AVE 1-69 COLONIA LA FLORIDA ZONA 19,,ZIZI ARELY LOPEZ CHINCHILLA,JORGE GRANADOS GUZMAN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-2592-46,01-620,CIUDAD CAPITAL,ZONA 19,INSTITUTO MIXTO GUATEMALTECO ISRAELI,9A AV 3-91 LA FLORIDA,24310253,NOEMI SANDOVAL CONDE,SARA VIOLETA ALFARO MALDONADO DE RIVERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-4440-46,01-409,CIUDAD CAPITAL,ZONA 19,INSTITUTO NUESTRA CULTURA,8A. AVENIDA 1-41 COLONIA LA FLORIDA,24375834,DELMY CONSUELO GARCIA DONIS DE GOMEZ,GLENDA EUNISSE VÉLIZ FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-19-7319-46,01-620,CIUDAD CAPITAL,ZONA 19,COLEGIO PROFESOR EFRAIN URIZAR LEAL LA EDUCACIÓN,7A. AVE. 3-20 COLONIA LA FLORIDA,24310333,NOEMI SANDOVAL CONDE,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-7527-46,01-620,CIUDAD CAPITAL,ZONA 19,COLEGIO PRIVADO MIXTO BELEN,6A. AVENIDA 0-79 COLONIA LA FLORIDA,22027878,NOEMI SANDOVAL CONDE,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-8013-46,,CIUDAD CAPITAL,ZONA 19,COLEGIO TECNOLOGICO INDUSTRIAL,11 AVE.,59722965926180,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-8129-46,01-620,CIUDAD CAPITAL,ZONA 19,CENTRO EDUCATIVO CRISTIANO FUENTE DE VIDA,6TA. AVE. 1-57 COLONIA LA FLORIDA,24323192,NOEMI SANDOVAL CONDE,VIVIAN DALILA ESTRADA RUANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-8326-46,01-620,CIUDAD CAPITAL,ZONA 19,INSTITUTO MIXTO GUATEMALTECO ISRAELI,9A. AVENIDA 3-91 COLONIA LA FLORIDA,24310253,NOEMI SANDOVAL CONDE,SARA VIOLETA ALFARO MALDONADO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-8378-46,01-620,CIUDAD CAPITAL,ZONA 19,COLEGIO PRIVADO MIXTO BELEN,6A. AVENIDA 0-79 COLONIA LA FLORIDA,22027878,NOEMI SANDOVAL CONDE,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-8788-46,01-409,CIUDAD CAPITAL,ZONA 19,CENTRO EDUCATIVO CRISTIANO FUENTE DE VIDA,6TA. AV. 1-57 COLONIA LA FLORIDA,24323192,DELMY CONSUELO GARCIA DONIS DE GOMEZ,VIVIAN DALILA ESTRADA RUANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-19-8892-46,01-401,CIUDAD CAPITAL,ZONA 19,ESCUELA SUPERIOR DE INFORMATICA,13 AV. 1-63 COLONIA LA FLORIDA,24342389,IXMUCANE ALDANA VILLAVICENCIO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-19-9025-46,01-620,CIUDAD CAPITAL,ZONA 19,COLEGIO EVANGELICO MIXTO INTEGRAL,"9A. AVENIDA 4-80, COLONIA LA FLORIDA",24341798,NOEMI SANDOVAL CONDE,JUAN JOSE JIMENEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-9315-46,01-409,CIUDAD CAPITAL,ZONA 19,COLEGIO PRIVADO MIXTO BELEN,6A. AVENIDA 0-79 COLONIA LA FLORIDA,22027878,DELMY CONSUELO GARCIA DONIS DE GOMEZ,JOAQUIN ANTONIO MANCILLA RIVERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-19-9516-46,01-409,CIUDAD CAPITAL,ZONA 19,COLEGIO EVANGELICO MIXTO INTEGRAL,9A. AVENIDA 4-80 COLONIA LA FLORIDA,24329034,DELMY CONSUELO GARCIA DONIS DE GOMEZ,JUAN JOSE LOPEZ JIMENEZ LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-19-9793-46,99-001,CIUDAD CAPITAL,ZONA 19,INSTITUTO DIVERSIFICADO ADSCRITO AL INSTITUTO EXPERIMENTAL DE EDUCACIÓN MEDIA SIMON BOLIVAR,13-58 COLONIA 1O. DE JULIO,,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,,DIVERSIFICADO,OFICIAL,URBANA,TEMPORAL TITULOS,MONOLINGÜE,NOCTURNA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-21-0001-46,01-208,CIUDAD CAPITAL,ZONA 21,"LICEO MIXTO CRISTIANO ISRAEL, SOCIEDAD ANONIMA",11 CALLE 4-17 RESIDENCIALES EUREKA 0372,20107822,LILIAN NINETH TEOS REYES DE RIVERA,MARÍA REYNA GARCÍA OLIVA DE DURANTE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-21-0007-46,01-210,CIUDAD CAPITAL,ZONA 21,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,"LOTE 164, COLONIA MORSE",,DINIZ ORALIA MORALES MUÑOZ DE CHANG,THELMA LETICIA CHACÓN PORTUGUEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-21-0011-46,01-208,CIUDAD CAPITAL,ZONA 21,INSTITUTO TECNICO DE CAPACITACIÓN Y PRODUCTIVIDAD INTECAP,14 AVENIDA C 11-31 COLONIA JUSTO RUFINO BARRIOS,23200200,LILIAN NINETH TEOS REYES DE RIVERA,NOE ÁNGEL RIVERA HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),GUATEMALA SUR
00-21-0023-46,01-630,CIUDAD CAPITAL,ZONA 21,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADO,"19 AVENIDA B Y 12 CALLE FINAL, COLONIA VENEZUELA",54826160,SERGIO ALEJANDRO VILLATORO VILLAGRAN,EDGAR ROLANDO SAZO MARTINEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,NOCTURNA,DIARIO(REGULAR),GUATEMALA SUR
00-21-0033-46,01-218,CIUDAD CAPITAL,ZONA 21,INSTITUTO DE EDUCACIÓN BASICA POR COOPERATIVA DE ENSEÑANZA RAMIRO DE LEON CARPIO,"CALZADA JUSTO RUFINO BARRIOS, 3-38, COLONIA GUAJITOS",24795038,BENIGNO ISAIAS DE LEON OROZCO,EDGAR ROLANDO SAZO MARTINEZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-21-0041-46,01-208,CIUDAD CAPITAL,ZONA 21,LICEO MIXTO TECNICAS INTEGRALES,"9A. CALLE A, 06-80, ZONA 21, EUREKA",24491910,LILIAN NINETH TEOS REYES DE RIVERA,BRENDA LIZET LOPEZ SOLORZANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-21-0046-46,01-208,CIUDAD CAPITAL,ZONA 21,CENTRO EDUCATIVO DEMOSOFT,"3A. AVENIDA 7-33, COLONIA VASQUEZ",24488335,LILIAN NINETH TEOS REYES DE RIVERA,MIRIAM MARLENY DÍAZ VELÁSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-21-0047-46,01-208,CIUDAD CAPITAL,ZONA 21,CENTRO EDUCATIVO DEMOSOFT,"3A. AVENIDA 7-33, COLONIA VASQUEZ",24488335,LILIAN NINETH TEOS REYES DE RIVERA,MYNOR ENRIQUE GUERRA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-21-0049-46,01-630,CIUDAD CAPITAL,ZONA 21,CENTRO EDUCATIVO DEMOSOFT,"3A. AVENIDA 7-33, COLONIA VASQUEZ",24490609,SERGIO ALEJANDRO VILLATORO VILLAGRAN,MYNOR ENRIQUE GUERRA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-21-0054-46,01-208,CIUDAD CAPITAL,ZONA 21,INED METROPOLITANO DEL SUR,"ASENTAMIENTO NUESTRA REALIDAD, NUESTRA REALIDAD, LOMA BLANCA, ZONA 21, GUATEMALA",52997747,LILIAN NINETH TEOS REYES DE RIVERA,MARIBEL DEL ROSARIO PEREZ DÍAZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-21-3140-46,01-208,CIUDAD CAPITAL,ZONA 21,CENTRO MIXTO EDUCATIVO EMILENO,3A. AVE. 7-33 COL. VASQUEZ,24488335,LILIAN NINETH TEOS REYES DE RIVERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-21-7973-46,01-635,CIUDAD CAPITAL,ZONA 21,COLEGIO OSORIO SANDOVAL,4TA. AVE. 6-30 COLONIA VASQUEZ,24493119,JULIO PEREZ GUTIERREZ,MARCO TULIO ROBLERO OSORIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-21-7974-46,01-408,CIUDAD CAPITAL,ZONA 21,COLEGIO OSORIO SANDOVAL,4TA. AVE. 6-30 COLONIA VASQUEZ,2449311924493733,MANUEL MARIA CANO CASTRO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA SUR
00-21-7975-46,01-408,CIUDAD CAPITAL,ZONA 21,COLEGIO OSORIO SANDOVAL,4TA. AVE. 6-30 COLONIA VASQUEZ,2449311924493733,MANUEL MARIA CANO CASTRO,MARCO TULIO ROBLERO OSORIO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,NOCTURNA,DIARIO(REGULAR),GUATEMALA SUR
00-21-8135-46,01-208,CIUDAD CAPITAL,ZONA 21,COLEGIO MIXTO BILINGÜE JUVENIL AMERICANO,16 AVE. 12-29 NIMAJUYU I,57991528,LILIAN NINETH TEOS REYES DE RIVERA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-21-8141-46,01-641,CIUDAD CAPITAL,ZONA 21,"LICEO MIXTO CRISTIANO ISRAEL, SOCIEDAD ANONIMA",11 CALLE 4-17 RESIDENCIALES EUREKA,24487822,SERGIO ALEJANDRO VILLATORO VILLAGRAN,MARIA REYNA GARCIA OLIVA DE DURANTE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-21-8181-46,01-402,CIUDAD CAPITAL,ZONA 21,COLEGIO MIXTO BILINGÜE SENDERO DE LUZ,CALZADA JUSTO RUFINO BARRIOS 6-63,24497980,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,NOCTURNA,DIARIO(REGULAR),GUATEMALA SUR
00-21-8183-46,,CIUDAD CAPITAL,ZONA 21,COLEGIO MIXTO BILINGÜE SENDERO DE LUZ,CALZADA JUSTO RUFINO BARRIOS 6-63,24497980,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-21-8232-46,01-208,CIUDAD CAPITAL,ZONA 21,ESCUELA NACIÓNAL DE FORMACIÓN SECRETARIAL NO. 4,"4A. AVENIDA 10-82, COLONIA BELLO HORIZONTE",24486221,LILIAN NINETH TEOS REYES DE RIVERA,INGRID LEONOR OLIVA GIRON DE SANDOVAL,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-21-8324-46,01-635,CIUDAD CAPITAL,ZONA 21,COLEGIO OSORIO SANDOVAL,4A. AVENIDA 6-30 COLONIA VASQUEZ,24493119,JULIO PEREZ GUTIERREZ,MARCO TULIO ROBLERO OSORIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-21-8549-46,01-208,CIUDAD CAPITAL,ZONA 21,COLEGIO CAN EK ITZA,15 CALLE 32-85 COLONIA JUSTO RUFINO BARRIOS,24498141,LILIAN NINETH TEOS REYES DE RIVERA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-24-0008-46,01-105,CIUDAD CAPITAL,ZONA 24,INSTITUTO NACIÓNAL DIVERSIFICADO LICENCIADA CELIA MARGARITA BALLESTEROS SOLARES,"LOTE 8, MANZANA 53, CANTON CENTRAL CANALITOS",30321335,SANTOS VICTORINO VASQUEZ PAXTOR,CELIA MARGARITA BALLESTEROS SOLARES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-24-9632-46,01-407,CIUDAD CAPITAL,ZONA 24,CENTRO EDUCATIVO EN COMPUTACIÓN GENESIS,"LOTE 3, MANZANA 88, CANTON EL PORVENIR, CANALITOS",2286818852069210,CARLOS HUMBERTO GONZALEZ DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGÜE,MATUTINA,FIN DE SEMANA,GUATEMALA NORTE
02-01-0027-46,02-014,EL PROGRESO,GUASTATOYA,INSTITUTO TECNICO INDUSTRIAL MIXTO GUASTATOYA,BARRIO EL CALVARIO,79450881,JAIME RODOLFO CRUZ CASTILLO,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),EL PROGRESO
02-01-0028-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE CIENCIAS COMERCIALES EL PROGRESO,BARRIO EL PORVENIR,79451265,JAIME RODOLFO CRUZ CASTILLO,DANIEL LOPEZ SOLIS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0031-46,02-014,EL PROGRESO,GUASTATOYA,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,BARRIO EL PORVENIR,,JAIME RODOLFO CRUZ CASTILLO,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0038-46,02-014,EL PROGRESO,GUASTATOYA,INSTITUTO DE EDUCACIÓN MEDIA POR MADUREZ,"COLONIA NUEVA VIDA, BARRIO EL PORVENIR",7945177,JAIME RODOLFO CRUZ CASTILLO,MARCO AURELIO MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-01-0044-46,02-004,EL PROGRESO,GUASTATOYA,INSTITUTO OFICIAL DE EDUCACIÓN BASICA Y BACHILLERATO POR MADUREZ CAMINO DEL SABER,BARRIO LAS JOYAS,56962830,EDGAR RUDY MORALES GODINEZ,MARIA ELENA LEMUS MURALLES DE AREVALO,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0046-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE APLICACIÓNES INTEGRADAS GUASTATOYA,BARRIO EL PORVENIR,79450840,JAIME RODOLFO CRUZ CASTILLO,BRENDA VALIENTE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,SABATINO,EL PROGRESO
02-01-0049-46,02-021,EL PROGRESO,GUASTATOYA,CENTRO MUNICIPAL DE EDUCACIÓN EXTRAESCOLAR CEEX,ALDEA SANTA RITA,41398634,MARTA ELIDA CARIAS HERNANDEZ DE GARCIA,MARVIN RAMOS ORELLANA,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-01-0054-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO EVANGELICO TORRE FUERTE,"COLONIA HICHOS, BARRIO EL PORVENIR",79451993,JAIME RODOLFO CRUZ CASTILLO,LILIAN IZAGUIRRE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0057-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO HIGA,COLONIA HICHOS,42876685,JAIME RODOLFO CRUZ CASTILLO,ERIKA OLIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0058-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO HIGA,COLONIA HICHOS,52942479,JAIME RODOLFO CRUZ CASTILLO,ERIKA OLIVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-01-0257-46,02-010,EL PROGRESO,GUASTATOYA,CENTRO EDUCATIVO GUAYACAN,BARRIO EL CALVARIO,79451749,MIRNA YANETT FERRERA CASTILLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0559-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO CATOLICO PARTICULAR MIXTO PADRE GABRIEL PEÑATE RODRIGUEZ,BARRIO EL CALVARIO,79451749,JAIME RODOLFO CRUZ CASTILLO,EDELMIRA ORTIZ PEREZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0561-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO CATOLICO PARTICULAR MIXTO PADRE GABRIEL PEÑATE RODRIGUEZ,BARRIO EL CALVARIO,79451749,JAIME RODOLFO CRUZ CASTILLO,EDELMIRA ORTIZ PEREZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,FIN DE SEMANA,EL PROGRESO
02-01-0562-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE APLICACIÓNES INTEGRADAS GUASTATOYA,BARRIO EL PORVENIR,79450840,JAIME RODOLFO CRUZ CASTILLO,BRENDA AZUCENA VALIENTE ARREAGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0563-46,02-014,EL PROGRESO,GUASTATOYA,COLEGIO DE APLICACIÓNES INTEGRADAS GUASTATOYA,BARRIO EL PORVENIR,79450840,JAIME RODOLFO CRUZ CASTILLO,BRENDA AZUCENA VALIENTE ARREAGA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0607-46,02-014,EL PROGRESO,GUASTATOYA,INSTITUTO DIVERSIFICADO POR COOPERATIVA,BARRIO EL PORVENIR,79452363,JAIME RODOLFO CRUZ CASTILLO,,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
02-01-0665-46,02-014,EL PROGRESO,GUASTATOYA,ESCUELA NORMAL DE EDUCACIÓN FISICA,BARRIO EL PORVENIR,79451457,JAIME RODOLFO CRUZ CASTILLO,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),EL PROGRESO
02-01-0704-46,02-014,EL PROGRESO,GUASTATOYA,ESCUELA NORMAL INTERCULTURAL,BARRIO LAS JOYAS,79452399,JAIME RODOLFO CRUZ CASTILLO,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),EL PROGRESO
02-02-0004-46,02-002,EL PROGRESO,MORAZAN,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA MORAZAN,BARRIO LAS DELICIAS,,SILVIA CONSUELO GAMARRO HERRERA DE JUAREZ,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),EL PROGRESO
02-02-0005-46,02-004,EL PROGRESO,MORAZAN,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADO MORAZAN,ALDEA TIERRA BLANCA,,EDGAR RUDY MORALES GODINEZ,CLAUDIA NINETH ALVAREZ VASQUEZ,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),EL PROGRESO
