CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
18-04-0196-46,18-033,IZABAL,MORALES,"INED TECNICO MORALENSE, ITM",COLONIA SANTA BARBARA,79489423,MARTA JULIA OVANDO SALGUERO,LUCIANO DE JESUS POLANCO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),IZABAL
18-04-0198-46,18-033,IZABAL,MORALES,INSTITUTO PARTICULAR MIXTO DE EDUCACIÓN DIVERSIFICADA LANQUIN I,FINCA LANQUIN I,,MARTA JULIA OVANDO SALGUERO,ROELY OBED CRUZ PEREZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGÜE,NOCTURNA,DIARIO(REGULAR),IZABAL
18-04-0199-46,18-033,IZABAL,MORALES,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA INED,BARRIO LAS FLORES,79480009,MARTA JULIA OVANDO SALGUERO,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-04-0204-46,18-033,IZABAL,MORALES,INSTITUTO PRIVADO MIXTO JOSÉ CECILIO DEL VALLE,ALDEA PLAYITAS,31826809,MARTA JULIA OVANDO SALGUERO,VICTOR MANUEL BONILLA MARROQUÍN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-04-0208-46,18-033,IZABAL,MORALES,COLEGIO PRIVADO MIXTO BETHEZDA,ALDEA CAYUGA.,48744101,MARTA JULIA OVANDO SALGUERO,MARCO VINICIO FRANCO MORALES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-04-0212-46,18-033,IZABAL,MORALES,LICEO EDUCACIÓNAL PRIVADO MIXTO INTERACTIVO LEMI,ALDEA TENEDORES,49572679,MARTA JULIA OVANDO SALGUERO,CLAUDIA MARÍA AGUIRRE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-04-0223-46,18-033,IZABAL,MORALES,LICEO TECNICO VOCACIÓNAL HARVARD DE GUATEMALA,ALDEA ONEIDA,79487410,MARTA JULIA OVANDO SALGUERO,MILNER ARELI MONTUFAR BARDALES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-04-0231-46,18-033,IZABAL,MORALES,COLEGIO PRIVADO MIXTO SAN JOSE,COLONIA VILLAS DEL ROSARIO,59683248,MARTA JULIA OVANDO SALGUERO,AMED BENJAMIN ROSSILL BARRIENTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),IZABAL
18-04-0232-46,18-033,IZABAL,MORALES,COLEGIO PRIVADO MIXTO SAN JOSE,COLONIA VILLAS DEL ROSARIO,59683248,MARTA JULIA OVANDO SALGUERO,AMED BENJAMIN ROSSILL BARRIENTOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-04-0234-46,18-033,IZABAL,MORALES,COLEGIO PRIVADO MIXTO BETHEZDA,ALDEA CAYUGA,57006014,MARTA JULIA OVANDO SALGUERO,MARCO VINICIO FRANCO MORALES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-04-0236-46,18-033,IZABAL,MORALES,INSTITUTO PRIVADO MIXTO DR. JUAN JOSE AREVALO BERMEJO,BARRIO LA ESTACIÓN,79478238,MARTA JULIA OVANDO SALGUERO,JOSE GUILLERMO MORALES SILVA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-04-0246-46,18-033,IZABAL,MORALES,LICEO EDUCACIÓNAL MIXTO DEI VERBUM,ALDEA SAN ISIDRO EL CHOCO,5366079255969273,MARTA JULIA OVANDO SALGUERO,KARLA MARISOL PIVARAL PEREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-04-0373-46,18-033,IZABAL,MORALES,ESCUELA DE CIENCIAS COMERCIALES FRANCISCO MARROQUIN,AVENIDA VICENTE COZZA,79477001,MARTA JULIA OVANDO SALGUERO,MARCO AURELIO DIAZ CORDOVA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-04-0376-46,18-033,IZABAL,MORALES,INSTITUTO PRIVADO MIXTO DR. JUAN JOSE AREVALO BERMEJO,MORALES,79478238,MARTA JULIA OVANDO SALGUERO,JOSE GUILLERMO MORALES SILVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-04-0377-46,18-033,IZABAL,MORALES,INSTITUTO PARTICULAR MIXTO DE EDUCACIÓN BASICA Y DIVERSIFICADA DR. PEDRO MOLINA,BARRIO EL CARRIZAL,79477890,MARTA JULIA OVANDO SALGUERO,PEM MIRIAM YOLANDA MORALES GÁLVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-04-0382-46,18-017,IZABAL,MORALES,COLEGIO PRIVADO MIXTO VOCACIÓNAL MONTEMARIA,ALDEA EL ROSARIO,55503911,HENRY FLOWERS EVANS,MANUEL SALVADOR PINTO CABRERA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-04-0384-46,18-033,IZABAL,MORALES,COLEGIO PRIVADO MIXTO VOCACIÓNAL MONTEMARIA,ALDEA EL ROSARIO,55503911,MARTA JULIA OVANDO SALGUERO,MANUEL SALVADOR PINTO CABRERA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-04-0389-46,18-033,IZABAL,MORALES,INSTITUTO PRIVADO MIXTO EL MAESTRO AMIGO,ALDEA RIO NEGRO,40465929,MARTA JULIA OVANDO SALGUERO,DARWIN ENRIQUE ALVAREZ MORAN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-04-0390-46,18-033,IZABAL,MORALES,INSTITUTO PARTICULAR MIXTO RAFAEL AREVALO MARTINEZ,CALLE TULIO MARUZO,40911181,MARTA JULIA OVANDO SALGUERO,RENE BARRIENTOS BARRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-04-0395-46,18-033,IZABAL,MORALES,INSTITUTO EVANGELICO PARTICULAR MIXTO BAUTISTA,BARRIO EL CARRIZAL,79477790,MARTA JULIA OVANDO SALGUERO,DAVID RAFAEL CASTILLO DE PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-04-0397-46,18-033,IZABAL,MORALES,INED,ALDEA JUYAMA,40118887,MARTA JULIA OVANDO SALGUERO,ADOLFO BENEDICTO GARCIA OVANDO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGÜE,NOCTURNA,DIARIO(REGULAR),IZABAL
18-04-0400-46,18-033,IZABAL,MORALES,COLEGIO PRIVADO MIXTO JIREH,"COLONIA VILLA DEL ROSARIO, BANANERA",58007990,MARTA JULIA OVANDO SALGUERO,EDGAR ROLANDO MORALES DE PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),IZABAL
18-04-0404-46,18-033,IZABAL,MORALES,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,CALLE TULIO MARUZZO,79478590,MARTA JULIA OVANDO SALGUERO,GLENDA MARIBEL VASQUEZ ENAMORADO DE CORDON,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,NOCTURNA,DIARIO(REGULAR),IZABAL
18-04-0405-46,18-033,IZABAL,MORALES,COLEGIO PRIVADO MIXTO JIREH,"COLONIA VILLA DEL ROSARIO, BANANERA",40984392,MARTA JULIA OVANDO SALGUERO,KARLA MARITZA GARCIA HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-04-0411-46,18-033,IZABAL,MORALES,INSTITUTO PRIVADO MIXTO FUENTE DE VIDA,ALDEA PLAYITAS,55969273,MARTA JULIA OVANDO SALGUERO,KARLA MARISOL PIVAL PEREZ DE GALVEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-04-0414-46,18-033,IZABAL,MORALES,LICEO EUCARISTICO DE LA MERCED,COLONIA VALLE REAL,77566525,MARTA JULIA OVANDO SALGUERO,ANA MARLENE MARTINEZ FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),IZABAL
18-04-0415-46,18-033,IZABAL,MORALES,LICEO EUCARISTICO DE LA MERCED,COLONIA VALLE REAL,7947940777566525,MARTA JULIA OVANDO SALGUERO,ANA MARLENE MARTINEZ FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-04-0422-46,18-033,IZABAL,MORALES,INSTITUTO PRIVADO MIXTO CRISTO REY,ALDEA EL CEDRO,55969273,MARTA JULIA OVANDO SALGUERO,ORVIN RODIMIR GALVEZ MONROY,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-04-0425-46,18-033,IZABAL,MORALES,INSTITUTO PRIVADO MIXTO ELITE,BARRIO EL MITCHAL,56968070,MARTA JULIA OVANDO SALGUERO,AMED BENJAMIN ROSSILL BARRIENTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),IZABAL
18-04-0429-46,18-033,IZABAL,MORALES,INSTITUTO PARTICULAR MIXTO GÉNESIS,BARRIO EL MITCHAL,49165611,MARTA JULIA OVANDO SALGUERO,NUBAR ENID MOLINEROS ORTEGA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-04-0434-46,18-033,IZABAL,MORALES,INSTITUTO PRIVADO MIXTO SAN JOSE,ALDEA RIO NEGRO,53591094,MARTA JULIA OVANDO SALGUERO,MARVIN OTTONIEL CARDONA RECINOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-04-0435-46,18-033,IZABAL,MORALES,INSTITUTO PRIVADO SAN JOSE,ALDEA RIO NEGRO,53591094,MARTA JULIA OVANDO SALGUERO,MARVIN OTTONIEL CARDONA RECINOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-04-0441-46,18-033,IZABAL,MORALES,INSTITUTO PRIVADO MIXTO DEJANDO HUELLA,ALDEA LOS CERRITOS,47401633,MARTA JULIA OVANDO SALGUERO,ADONIA MARISOL LOPEZ GUERRA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-04-0446-46,18-033,IZABAL,MORALES,INSTITUTO PRIVADO MIXTO JOSE CECILIO DEL VALLE,ALDEA PLAYITAS,31826809,MARTA JULIA OVANDO SALGUERO,VICTOR MANUEL BONILLA MARROQUIN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-04-0448-46,18-033,IZABAL,MORALES,INSTITUTO PARTICULAR DE EDUCACIÓN BASICA Y DIVERSIFICADA DR. PEDRO MOLINA,BARRIO EL CARRIZAL,79477890,MARTA JULIA OVANDO SALGUERO,MIRIAM YOLANDA MORALES DE GUZMAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-04-2302-46,18-033,IZABAL,MORALES,INSTITUTO PARTICULAR MIXTO,ALDEA GRAN CAÑON,,MARTA JULIA OVANDO SALGUERO,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-04-2433-46,18-033,IZABAL,MORALES,CENTRO EDUCATIVO BILINGÜE DEL MONTE,FINCA BANANERA,79201120,MARTA JULIA OVANDO SALGUERO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),IZABAL
18-04-2442-46,18-033,IZABAL,MORALES,INSTITUTO PARTICULAR MIXTO DE EDUCACIÓN BASICA Y DIVERSIFICADA ADS. A COLEGIO BILINGÜE MUNDO INFANTIL,BARRIO NUEVO,79476823,MARTA JULIA OVANDO SALGUERO,SANDRA NINETH GARCIA SANDOVAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),IZABAL
18-04-2444-46,18-033,IZABAL,MORALES,INSTITUTO PARTICULAR MIXTO DE EDUCACIÓN DIVERSIFICADA PEDRO MOLINA,ALDEA ARAPAHOE,,MARTA JULIA OVANDO SALGUERO,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,NOCTURNA,DIARIO(REGULAR),IZABAL
18-04-2526-46,18-033,IZABAL,MORALES,COLEGIO PRIVADO MIXTO BILINGÜE A B C SAN FRANCISCO,BARRIO EL MITCHAL,79478650,MARTA JULIA OVANDO SALGUERO,SERGIO DE PAZ FRANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-04-2838-46,18-033,IZABAL,MORALES,INSTITUTO TECNICO MORALENSE ITM,LOTIFICACIÓN SANTA BARBARA,55143008,MARTA JULIA OVANDO SALGUERO,,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),IZABAL
18-04-3028-46,18-033,IZABAL,MORALES,INSTITUTO PARTICULAR MIXTO RAFAEL AREVALO MARTINEZ,CALLE MARCO TULIO MARUZZO,,MARTA JULIA OVANDO SALGUERO,RENE BARRIENTOS BARRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,NOCTURNA,DIARIO(REGULAR),IZABAL
18-04-3060-46,18-033,IZABAL,MORALES,INSTITUTO PRIVADO MIXTO DE SUPERACIÓN INTEGRAL EXCELENCIA,BARRIO EL MITCHAL,79476165,MARTA JULIA OVANDO SALGUERO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-04-3201-46,18-033,IZABAL,MORALES,COLEGIO PRIVADO MAYA,BARRIO MODERNO,79477132,MARTA JULIA OVANDO SALGUERO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-04-3275-46,18-033,IZABAL,MORALES,INSTITUTO PARTICULAR MIXTO DE EDUCACIÓN BASICA Y DIVERSIFICADA DR. PEDRO MOLINA,BARRIO EL CARRIZAL,7947789079477891,MARTA JULIA OVANDO SALGUERO,MIRIAM YOLANDA MORALES GALVEZ DE GUZMAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),IZABAL
18-05-0032-46,18-022,IZABAL,LOS AMATES,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA P.C. MARCO TULIO RAMIREZ ESTRADA,LOS AMATES,57600359,ALCIRA JAKELYNE DUBON GONZALEZ,MIRZA BERLI SAGASTUME GARCÍA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-05-0033-46,18-025,IZABAL,LOS AMATES,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,ALDEA MARISCOS,47472455,ERWIN ARDANI BARRERA PALMA,HENRY EDILBERTO LEONARDO MARTINEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-05-0083-46,18-024,IZABAL,LOS AMATES,CENTRO EDUCATIVO MAYA,"COLONIA SANTA MARTA, BARRIO EL POZON",79479163,KARLA JULISSA GARCIA LEMUS DE MIRANDA,HECTOR REYNALDO GOMEZ AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-05-0084-46,18-024,IZABAL,LOS AMATES,CENTRO EDUCATIVO MAYA,"COLONIA SANTA MARTA, BARRIO EL POZON",79479163,KARLA JULISSA GARCIA LEMUS DE MIRANDA,HECTOR REYNALDO GOMEZ AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-05-0090-46,18-032,IZABAL,LOS AMATES,INSTITUTO PARTICULAR MIXTO DE EDUCACIÓN BASICA AMILCAR SAGASTUME RAMIREZ,FINCA CHOCTAW,,BLANCA DINA RIVAS LOYO DE SANTIAGO,SERGIO OTTONIEL FLORES MANSILLA,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-05-0094-46,18-024,IZABAL,LOS AMATES,LICEO PRIVADO MIXTO TINAMITH MANUEL COLOM ARGUETA,ALDEA QUIRIGUA,79342445,KARLA JULISSA GARCIA LEMUS DE MIRANDA,GERSON OBED FUENTES PEREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),IZABAL
18-05-0103-46,18-024,IZABAL,LOS AMATES,COLEGIO ENRIQUE ESTRADA SANDOVAL,"COLONIA SANTA MARTA, BARRIO EL POZON",79473813,KARLA JULISSA GARCIA LEMUS DE MIRANDA,JULIO DAVID CROSS CARDONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-05-0104-46,18-024,IZABAL,LOS AMATES,COLEGIO EVANGELICO PRIVADO MIXTO HOREB JULIO GONZALEZ,CALLE 15 DE SEPTIEMBRE,79473173,KARLA JULISSA GARCIA LEMUS DE MIRANDA,BRENDA ROXANA AYALA MORENTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-05-0105-46,18-024,IZABAL,LOS AMATES,COLEGIO J. HARVARD,BARRIO EL INSTITUTO,57022244,KARLA JULISSA GARCIA LEMUS DE MIRANDA,EDITA SELENA ORTEGA MANCHAME,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-05-0107-46,18-024,IZABAL,LOS AMATES,COLEGIO EVANGELICO PRIVADO MIXTO HOREB JULIO GONZALEZ,CALLE 15 DE SEPTIEMBRE,79473173,KARLA JULISSA GARCIA LEMUS DE MIRANDA,BRENDA ROXANA AYALA MORENTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),IZABAL
18-05-0111-46,18-024,IZABAL,LOS AMATES,COLEGIO PRIVADO LIC. DAVID VELA,KM 200 AL ATLANTICO,79473116,KARLA JULISSA GARCIA LEMUS DE MIRANDA,HECTOR ENRIQUE ZUÑIGA ORELLANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-05-0124-46,18-024,IZABAL,LOS AMATES,LICEO PRIVADO MIXTO HAMA LIC. HOLCAR ALEXANDER MORALES ARROYO,"BARRIO TOLTEC, ALDEA QUIRIGUA",79342445,KARLA JULISSA GARCIA LEMUS DE MIRANDA,GERSON OBED FUENTES PEREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-05-0126-46,18-024,IZABAL,LOS AMATES,LICEO PRIVADO MIXTO HAMA LIC. HOLCAR ALEXANDER MORALES ARROYO,"BARRIO TOLTEC, ALDEA QUIRIGUA",79342442,KARLA JULISSA GARCIA LEMUS DE MIRANDA,GERSON OBED FUENTES PEREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),IZABAL
18-05-0129-46,18-025,IZABAL,LOS AMATES,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA PUENTE,ALDEA PUNTA BRAVA,44900790,ERWIN ARDANI BARRERA PALMA,COSMEN ENRIQUE SANCHEZ CAC,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),IZABAL
18-05-0482-46,18-024,IZABAL,LOS AMATES,ESCUELA NACIÓNAL DE CIENCIAS COMERCIALES PROFESOR OSCAR JAMES DUQUE,"COLONIA SANTA MARTA, BARRIO EL POZON",79473697,KARLA JULISSA GARCIA LEMUS DE MIRANDA,HECTOR REYNALDO GOMEZ AGUILAR,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),IZABAL
18-05-0483-46,18-024,IZABAL,LOS AMATES,ESCUELA PARTICULAR MIXTA LICENCIADO DAVID VELA,LOS AMATES,79479085,KARLA JULISSA GARCIA LEMUS DE MIRANDA,ZONIA NINETH ORELLANA DE ZUÑIGA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-05-0589-46,18-024,IZABAL,LOS AMATES,ESCUELA PARTICULAR MIXTA LICENCIADO DAVID VELA,KM. 200 RUTA AL ATLANTICO,79473116,KARLA JULISSA GARCIA LEMUS DE MIRANDA,HECTOR ENRIQUE ZUÑIGA ORELLANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,IZABAL
18-05-1979-46,18-024,IZABAL,LOS AMATES,INSTITUTO PRIVADO MIXTO DE EDUCACIÓN DIVERSIFICADA NUEVOS HORIZONTES,KM 200 AL ATLANTICO,56101058,KARLA JULISSA GARCIA LEMUS DE MIRANDA,CESAR AUGUSTO ZUÑIGA LEON,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),IZABAL
18-05-1982-46,18-024,IZABAL,LOS AMATES,COLEGIO J. HARVARD,KILOMETRO 201 LOS AMATES IZABAL,57022244,KARLA JULISSA GARCIA LEMUS DE MIRANDA,EDITA SELENA ORTEGA MANCHAME,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
18-05-2837-46,18-024,IZABAL,LOS AMATES,INSTITUTO DE ADIESTRAMIENTO DE PERSONAL DE SALUD DR. ALBERTO VIAU DAVILA,ALDEA QUIRIGUA,79480009,KARLA JULISSA GARCIA LEMUS DE MIRANDA,MAVEL LILIANA QUINTANA FLORES DE GARCIA,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,DIARIO(REGULAR),IZABAL
18-05-3059-46,18-024,IZABAL,LOS AMATES,INSTITUTO DE FORMACIÓN BASICA Y PROFESIONAL ENRIQUE ESTRADA SANDOVAL,"COLONIA SANTA MARTA, BARRIO EL POZON",79473813,KARLA JULISSA GARCIA LEMUS DE MIRANDA,GLADIS MARIVEL OCHOA RUIZ DE GONZALEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),IZABAL
