CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
12-04-0102-46,12-069,SAN MARCOS,COMITANCILLO,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA LICEO GUATEMAYA,ALDEA CHAMAQUE,50583337,LUCIO JOEL GARCIA JUAREZ,ELISEO LEONARDO CARDONA LÓPEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0103-46,12-009,SAN MARCOS,COMITANCILLO,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA SAQB´E,ALDEA CHICAJALAJ,30832369,SERAPIO CORONADO Y CORONADO,MARIO FIDEL MARROQUIN AGUSTIN,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0110-46,12-009,SAN MARCOS,COMITANCILLO,COLEGIO DE ESTUDIOS SUPERIORES COMITANCILLO CESC,3RA. CALLE 8-423 ZONA 3,54629017,SERAPIO CORONADO Y CORONADO,BAYRON BALDOMERO RAMÍREZ TÉMAJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-04-0113-46,12-047,SAN MARCOS,COMITANCILLO,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA LICEO MILENARIO,ALDEA SAN ISIDRO,45816010,AMILSA YAMILETH ESTRADA RODRÍGUEZ,DANIEL GUSTAVO PÉREZ GÓMEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0114-46,12-060,SAN MARCOS,COMITANCILLO,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA LICEO SAN PABLO,CASERÍO LA LIBERTAD,45066795,VICTOR MANUEL AGUILON CRISOSTOMO,LUIS FRANCIO LÓPEZ ORGANIZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-04-0116-46,12-009,SAN MARCOS,COMITANCILLO,COLEGIO PRIVADO DE EDUCACIÓN BÁSICA Y DIVERSIFICADA JUAN DIEGO,2DA. AVE. 5-84 ZONA 1,58077999,SERAPIO CORONADO Y CORONADO,JUANA FLORINDA PÉREZ CORONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-04-0118-46,12-047,SAN MARCOS,COMITANCILLO,LICEO SAN JOSÉ,"CASERÍO SAN JOSÉ LA FRONTERA, ALDEA SAN LUIS",56109686,AMILSA YAMILETH ESTRADA RODRÍGUEZ,DANERY ESTUARDO AGUILAR JACOBO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-04-3940-46,12-069,SAN MARCOS,COMITANCILLO,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA,ALDEA TUICHILUPE,49021634,LUCIO JOEL GARCIA JUAREZ,IRMA ESPERANZA VELÁSQUEZ MIRANDA,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0046-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,CABECERA MUNICIPAL,32111447,SIMEON JACOBO PEREZ DOMINGO,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0049-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,INSTITUTO PRIVADO MIXTO VOCACIÓNAL MIGUELENSE,CABECERA MUNICIPAL,48252516,SIMEON JACOBO PEREZ DOMINGO,JEREMIAS MISAEL PEREZ HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0083-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,LICEO MIGUELENSE,CASERIO LEGUAL,48445568,SIMEON JACOBO PEREZ DOMINGO,JEREMIAS MISAEL PEREZ HERNANDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0084-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,COLEGIO PRIVADO MIXTO LICEO TECNOLOGICO EMMANUEL,ALDEA EL TRIUNFO,57197138,SIMEON JACOBO PEREZ DOMINGO,AUGUTO CLAUDIO CINTO MEJIA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0087-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,COLEGIO PRIVADO MIXTO ACEJ DEL VALLE,CASERIO TUICAMPANA,45740321,SIMEON JACOBO PEREZ DOMINGO,YESENIA SICELY PEREZ GOMEZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,BILINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-05-0089-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,ALDEA CHILIVE,30106446,SIMEON JACOBO PEREZ DOMINGO,JOSE LUIS GONZALEZ DOMINGO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,BILINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-05-4736-46,12-115,SAN MARCOS,SAN MIGUEL IXTAHUACAN,INSTITUTO DIVERSIFICADO DE MAGISTERIO BILINGÜE POR COOPERATIVA,CABECERA MUNICIPAL,57230872,SIMEON JACOBO PEREZ DOMINGO,,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0006-46,12-105,SAN MARCOS,CONCEPCIÓN TUTUAPA,INSTITUTO TECNOLOGICO PARTICULAR MIXTO CONCEPCIÓN,CABECERA MUNICIPAL,59586475,MISAEL ELICEO MORALES RAMOS,GLADYS YOLANDA ALMENGOR OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-06-0079-46,12-105,SAN MARCOS,CONCEPCIÓN TUTUAPA,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,CABECERA MUNICIPAL,52067424,MISAEL ELICEO MORALES RAMOS,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0104-46,12-012,SAN MARCOS,CONCEPCIÓN TUTUAPA,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA,ALDEA LA LAGUNA,33216009,RICARDO HUGO MENDEZ PEREZ,JUAN ORDOÑEZ DOMINGO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0120-46,12-105,SAN MARCOS,CONCEPCIÓN TUTUAPA,INSTITUTO NORMAL MIXTO DEL ALTIPLANO MARQUENSE,CONCEPCIÓN TUTUAPA,77606662,MISAEL ELICEO MORALES RAMOS,JULIO CESAR PEREZ RODRIGUEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-0134-46,12-012,SAN MARCOS,CONCEPCIÓN TUTUAPA,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,ALDEA TICTÚCABE,30354337,RICARDO HUGO MENDEZ PEREZ,GUSTAVO RODERICO REYNOSO PEREZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-06-4141-46,12-105,SAN MARCOS,CONCEPCIÓN TUTUAPA,INSTITUTO DIVERSIFICADO POR COOPERATIVA,CONCEPCIÓN TUTUAPA,51624205,MISAEL ELICEO MORALES RAMOS,,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0123-46,12-016,SAN MARCOS,TACANA,COLEGIO TECNOLOGICO ASUNCIÓN TACANA,3A. AVENIDA ZONA 2 BARRIO LA AURORA,77703038,HERMINIA EGIDIA GOMEZ VELASQUEZ,VICTOR MANUEL DIAZ ROBLERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0139-46,12-090,SAN MARCOS,TACANA,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,COLONIA LA DEMOCRACIA,30108030,AMILCAR OSBALDO GONZALEZ NAJERA,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0155-46,12-016,SAN MARCOS,TACANA,LICEO TECNICO PREUNIVERSITARIO TORRICELLI,CALLE DE LA CRUZ BLANCA,53832214,HERMINIA EGIDIA GOMEZ VELASQUEZ,OLINDA CARMINA GONZÁLEZ ROBLERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0156-46,12-016,SAN MARCOS,TACANA,COLEGIO DE FORMACIÓN SOCIAL Y EMPRESARIAL FOSEM,"CANTON TOJCHOC GRANDE, ALDEA EL ROSARIO",53061597,HERMINIA EGIDIA GOMEZ VELASQUEZ,GALINDO ROSANIO MORALES GUTIERREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0171-46,12-071,SAN MARCOS,TACANA,INSTITUTO DE EDUCACIÓN DIVERSIFICADA MUNICIPAL,ALDEA SANAJABA,45504783,AZALIA AIDE VELASQUEZ MAZARIEGOS,ROLFI ANGEL ROBLERO ORTEGA,DIVERSIFICADO,MUNICIPAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0194-46,12-071,SAN MARCOS,TACANA,INSTITUTO DIVERSIFICADO POR COOPERATIVA,ALDEA SANAJABA,46019665,AZALIA AIDE VELASQUEZ MAZARIEGOS,YENIFER MICHEL ROBLERO ORTEGA,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0202-46,12-072,SAN MARCOS,TACANA,COLEGIO CRISTIANO BILINGÜE BLUESKY,1RA.AVENIDA ZONA 1,56298011,MARIO AUGUSTO RECINOS VILLATORO,OBNER AVIMAEL GONZÁLEZ ESCALANTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0207-46,12-017,SAN MARCOS,TACANA,COLEGIO DIOS CON NOSOTROS,CABECERA MUNICIPAL,32274794,RUDY RUBEN PEREZ PEREZ,FLORENCIO PÉREZ PÉREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-07-0213-46,12-072,SAN MARCOS,TACANA,INSTITUTO TECNOLÓGICO ESPERANZA,"CANTÓN LA ESPERANZA, ALDEA TUICOCHE",53950237,MARIO AUGUSTO RECINOS VILLATORO,ANGELICA FULVIA MORALES PÉREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-07-3317-46,12-016,SAN MARCOS,TACANA,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,CANTON SAN PABLO ALDEA TOACA,,HERMINIA EGIDIA GOMEZ VELASQUEZ,,DIVERSIFICADO,COOPERATIVA,RURAL,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-07-4169-46,12-016,SAN MARCOS,TACANA,INSTITUTO DIVERSIFICADO POR EL SISTEMA DE COOPERATIVA,CALLE LOS POLITICOS ZONA 4,77703091,HERMINIA EGIDIA GOMEZ VELASQUEZ,,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-08-0024-46,12-076,SAN MARCOS,SIBINAL,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,CABECERA MUNICIPAL,53719797,AMADO BEATO ESCALANTE GONZALEZ,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-08-0027-46,12-076,SAN MARCOS,SIBINAL,INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN MEDIA CON ORIENTACIÓN EN COMPUTACIÓN SIBINAL,CABECERA MUNICIPAL,40189360,AMADO BEATO ESCALANTE GONZALEZ,MAINOR MACABELY SANTIZO BARTOLON,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-08-0032-46,12-076,SAN MARCOS,SIBINAL,INSTITUTO DIVERSIFICADO MIXTO LICEO SIBINAL,ALDEA CHECAMBA,32685836,AMADO BEATO ESCALANTE GONZALEZ,JULIO CANDELARIO DE LEON LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-08-0043-46,12-076,SAN MARCOS,SIBINAL,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR EL SISTEMA DE COOPERATIVA DE ENSEÑANZA,ALDEA SAN ANTONIO LAS BARRANCAS,45428215,AMADO BEATO ESCALANTE GONZALEZ,ROMEO GALINDO PÉREZ MORALES,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-08-5382-46,12-076,SAN MARCOS,SIBINAL,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,CANTON TOHAMAN,33011943,AMADO BEATO ESCALANTE GONZALEZ,REBECA NOHEMI MIRANDA MIRANDA,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-09-0086-46,12-019,SAN MARCOS,TAJUMULCO,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,CABECERA MUNICIPAL,51835646,EDELMAR AMILCAR LOPEZ MIRANDA,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-09-0135-46,12-021,SAN MARCOS,TAJUMULCO,INSTITUTO PARTICULAR MIXTO LICEO AMERICANO,ALDEA PUEBLO NUEVO,30908907,ALBERTO ANTONIO ORTIZ MONZON,HENRY ALEXANDER NIZ RAMOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-09-4153-46,12-067,SAN MARCOS,TAJUMULCO,COLEGIO PRIVADO URBANO MIXTO SANTA ISABEL,CONVENTO SANTA ISABEL,50595958,FIDEL MELECIO MENDEZ PEREZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-10-0031-46,12-022,SAN MARCOS,TEJUTLA,COLEGIO PRIVADO MIXTO SANTIAGO APOSTOL,,,VICTOR HUGO OROZCO GODINEZ,SOR. REYNA MORALES GUERRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-10-0066-46,12-022,SAN MARCOS,TEJUTLA,INSTITUTO PRIVADO URBANO MIXTO TECNOLOGICO HUMANISTA,4A. AVENIDA Y 6A. CALLE ZONA 2,77600245,VICTOR HUGO OROZCO GODINEZ,ANA SILVIA KRISCHE LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-10-0069-46,12-022,SAN MARCOS,TEJUTLA,COLEGIO EVANGELICO PRIVADO MIXTO BETHESDA,3A. CALLE 2-05 ZONA 2,77600063,VICTOR HUGO OROZCO GODINEZ,ELIZABETH NOHEMÍ BARRIOS FUENTES DE SALIC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-10-0072-46,12-109,SAN MARCOS,TEJUTLA,CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX,CABECERA MUNICIPAL,47233289,VIOLETA FLORIDALMA FUENTES QUIROA,TAYRA MISHELL DE LEÓN FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-10-5075-46,12-022,SAN MARCOS,TEJUTLA,INSTITUTO PRIVADO MIXTO CIENTIFICO INTEGRAL,4A. CALLE 3-03 ZONA 1,51258679,VICTOR HUGO OROZCO GODINEZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-11-0014-46,12-025,SAN MARCOS,SAN RAFAEL PIE DE LA CUESTA,INSTITUTO SAN CARLOS,COLONIA BETHEL,56307271,SOFIA DEL PILAR CARREDANO ROMERO DE BARRIOS,LUIS FERNANDO RODRIGUEZ NATARENO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-11-0030-46,12-025,SAN MARCOS,SAN RAFAEL PIE DE LA CUESTA,COLEGIO EVANGELICO SALEM,2A. AVENIDA 0-80 ZONA 1 CANTON CONCEPCIÓN,77707140,SOFIA DEL PILAR CARREDANO ROMERO DE BARRIOS,OTTO MARIO MALDONADO SANDOVAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-11-0033-46,12-109,SAN MARCOS,SAN RAFAEL PIE DE LA CUESTA,CENTRO DE EDUCACIÓN EXTRAESCOLAR ESCUELA DE CAFICULTURA,CASERÍO NUEVO PLATANILLO,57789202,VIOLETA FLORIDALMA FUENTES QUIROA,EMERSON MAUDIEL BARRERA MALDONADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-11-0035-46,12-025,SAN MARCOS,SAN RAFAEL PIE DE LA CUESTA,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA,1RA.AVENIDA ZONA 1,30247446,SOFIA DEL PILAR CARREDANO ROMERO DE BARRIOS,ERIBERTO BALDOMERO MONZÓN MENDEZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-11-0039-46,12-109,SAN MARCOS,SAN RAFAEL PIE DE LA CUESTA,CENTRO DE EDUCACIÓN EXTRAESCOLAR,CABECERA MUNICIPAL,45997380,VIOLETA FLORIDALMA FUENTES QUIROA,JAQUELINE YANIRA DE LEÓN DE LEÓN DE SANDOVAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-11-0526-46,12-,SAN MARCOS,SAN RAFAEL PIE DE LA CUESTA,INSTITUTO PRIVADO COLEGIO MIXTO DE CIENCIAS COMERCIALES SUPERACIÓN,CANTON SAN ANDRES,77707134,EVELIA ORTIZ VELASQUEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-11-5078-46,12-025,SAN MARCOS,SAN RAFAEL PIE DE LA CUESTA,INSTITUTO PRIVADO MIXTO MIGUEL ANGEL ASTURIAS,,,SOFIA DEL PILAR CARREDANO ROMERO DE BARRIOS,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-11-5431-46,99-001,SAN MARCOS,SAN RAFAEL PIE DE LA CUESTA,COLEGIO PRIVADO MIXTO SUPERACIÓN,CANTON SAN ANDRES,,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-12-0042-46,12-026,SAN MARCOS,NUEVO PROGRESO,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,CALLE SAN PEDRO,,ANTONY HAMILTON DE LEON,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-12-0075-46,12-118,SAN MARCOS,NUEVO PROGRESO,LICEO SAN JOSÉ,CALLE 3 DE MAYO 2-33 ZONA 1,77629592,HEIDY NOEMI MONTUFAR GOMEZ DE SERRANO,MARÍA DEL CARMEN AVILES CORADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-12-0078-46,12-026,SAN MARCOS,NUEVO PROGRESO,COLEGIO CIENTÍFICO GALILEO,CALLE 3 DE MAYO,54790718,ANTONY HAMILTON DE LEON,GLADIS JUSTINA MUÑOZ DE LEON NOWEL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-12-0564-46,12-026,SAN MARCOS,NUEVO PROGRESO,INSTITUTO PARTICULAR DIVERSIFICADO PROGRESO,CABECERA MUNICIPAL,54506039,ANTONY HAMILTON DE LEON,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-13-0032-46,12-028,SAN MARCOS,EL TUMBADOR,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,COLONIA EL CARMEN,,MARLENY CELESTE CARREDANO ROMERO DE GARCIA,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-13-0055-46,12-088,SAN MARCOS,EL TUMBADOR,COLEGIO PARTICULAR MIXTO LA FAMILIA,"4TA. CALLE 3-36, ZONA 1, BARRIO LOS TRES REYES",77606447,ELIAS NOÉ REYNA DE LEÓN,OMAR ENRIQUE BARRIOS LONGO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-13-0074-46,12-109,SAN MARCOS,EL TUMBADOR,CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX,CABECERA MUNICIPAL,47233289,VIOLETA FLORIDALMA FUENTES QUIROA,TAYRA MISHELL DE LEÓN FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),SAN MARCOS
12-13-3703-46,,SAN MARCOS,EL TUMBADOR,CPMI DE CIENCIAS COMERCIALES EL ADELANTO,BARRIO LOS TRES REYES ZONA 1,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-13-4524-46,12-028,SAN MARCOS,EL TUMBADOR,LICEO PRIVADO MIXTO TUMBADORENSE,COLONIA EL CARMEN,77606097,MARLENY CELESTE CARREDANO ROMERO DE GARCIA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-13-4906-46,12-088,SAN MARCOS,EL TUMBADOR,INSTITUTO DIVERSIFICADO POR COOPERATIVA,ALDEA EL AMPARO,50051679,ELIAS NOÉ REYNA DE LEÓN,EDELMI MARISOL BARRIOS DE LEON,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-13-5372-46,12-092,SAN MARCOS,EL TUMBADOR,COLEGIO SAN JERONIMO,ALDEA SAN JERONIMO,41281786,FREDY RANDOLFO COYOY ARAGON,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-14-0015-46,12-103,SAN MARCOS,SAN JOSE EL RODEO,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,CABECERA MUNICIPAL,54132067,OSBERTO MOISÉS CINTO VELÁSQUEZ,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-14-0022-46,12-103,SAN MARCOS,SAN JOSE EL RODEO,COLEGIO TECNICO PARTICULAR CORAZON DE JESUS,4A. CALLE ZONA 4,40608399,OSBERTO MOISÉS CINTO VELÁSQUEZ,RAUL CRISPINIANO IXLAJ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-15-0035-46,12-032,SAN MARCOS,MALACATAN,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA,ALDEA LAS BRISAS,53585236,LUIS EMILIO LEÓN CALVILLO,,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-15-0048-46,12-032,SAN MARCOS,MALACATAN,COLEGIO EVANGÉLICO MIXTO CENTROAMERICANO,"6TA. CALLE FINAL, CANTÓN MORAZAN",54135025,LUIS EMILIO LEÓN CALVILLO,SARA ELIZABETH DARDÓN DE ÓROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),SAN MARCOS
12-15-0054-46,12-032,SAN MARCOS,MALACATAN,LICEO ESPAÑOL,CANTÓN SAN SEBASTIÁN,77772659,LUIS EMILIO LEÓN CALVILLO,ELVY LUCIA MERIDA VIAU DE RIVERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,SAN MARCOS
